text,anotacion,id
@AristeguiOnline Solicito su atención para Presentar propuestas Prevención biológica COVID 19 comunidades tratamientos efectivos para trabajar Proyectos Sociales VIANNEY Fundadora de Proyectos Sociales Los Reyes La Paz Desvios internacional Servidores  Envío fotos CEL 5583009479,1,1265140796908613634
@SalvadorBrito7 @GarzaZindy Dices por el covid. No cojan billetes Nu cojan puertas No salgan Guayaquil pandemia Nueva york pandemia. Enfermedad sin cura Etc etc etc.,-1,1365295835307630595
"Cómo procurar fondos en tiempos de Covid? Recursos internacionales, crowdfunding y subastas en línea #fundraising",1,1298643723782221826
"@loliuxgranados @MarthaCajigas @forrestmty No es así Lola, nosotros estamos en monterrey, Nuevo León y en Laredo Texas, ya las tienen, solo de obtener el permiso del gobierno federal, a mi me paso con la vacuna de la influenza, enviaron muy pocas y tuvimos que comprarlas de forma privada",-1,1343338802656419840
no tengo covid #BuenSabado,1,1355550381317775363
GATTEL OTRO QUE ESTA EN LA MOVIDA DE MATAR A CIENTOS DE MILES DE MEXICANOS PUES ESTA EN LAMOCHADA DELOS HOSPITALES DE GOBIERNO QUE LA OMS PAGA 13 MIL DOLARES POR PERSONA CON COVID19 Y 30 MIL DOLARES POR PERSONA ENTUBADA UNA MUY BUENA GANANCIA PARA GATTEL Y AMLO GENOCIDAS MALDITOS https://t.co/Zc8S3wm3zT,-1,1320256947589840896
"Buen dia inmortales y sobrevivientes de COVID-19, hoy sera un gran dia... Vamos no bajemos la guardia cuidemos nuestra salud y la de los demás 😷😷",1,1349756195104579587
"Que bueno que canten si quieren, pero estaría bien que así como se organizaron para cantar, se organicen para donar algo a los hospitales que atendemos gente con #COVIDー19 #covid_19mexico #CDMX  Es en serio, si alguien tiene la iniciativa puede contactarme #EmergenciaSanitaria https://t.co/LOQSCVnuvq",-1,1242229636806987776
Confirmen si solo a sus conocidos más pendejos les da covid,1,1293003459260821505
ESTADO DE MÉXICO Reporte actualizado sábado 2 mayo 2020 #COVID19 #México #Edomex #LAGAZETATV Más información clic aquí 👇 https://t.co/loyRTv5eal https://t.co/giGdXnm1Ul,1,1256791485330194435
Y ya estará libre del COVID el diente 🦷 o todavía no ? 🤣  Lo ocupamos porque no hay banca para adelante .,1,1360038122764001281
"""EE.UU. autoriza la primera prueba de COVID-19 para hacerse en casa sin receta médica""  https://t.co/tzHegkiCD1",1,1339025238961627139
@enosfonseca Y su Covid?   Excelente día https://t.co/J05tU1RTQ1,1,1355541478643261451
"La virtualidad en la representación legislativa tiene sus peculiaridades, retos y alcances (durante y después de la pandemia por #COVID__19 ).  Escribí en @nexosmexico Les comparto.  https://t.co/1Jtwme9gVE",1,1265277400675319812
"Un trabajador que usa un traje protector rocía desinfectante durante una campaña para desinfectar los espacios públicos #Guadalajara como medida preventiva contra la propagación del nuevo coronavirus, COVID-19. @AFPMexico @afpphoto #mexico #Jalisco #Covid #Covid19 #Covid2020 #C19 https://t.co/36nF2TSdjN",1,1253688201044045825
@inveacdmx @AlcCuauhtemocMx @GobCDMX @ssp_cdmx por lo menos son consistentes en no presentarse. Se espera poco de ustedes y aún así logran decepcionar a las 5 personas que reportamos esto. Gracias por cuidarnos del COVID https://t.co/obh8FqbrfA,-1,1369150471806521344
"@LojeroEduardo @storreblancae @Miguebrutus No hay un sólo argumento que sostenga la monopolización de la vacuna dentro de unos meses cuando esté en el mercado. Dame uno. Ahora, la carestía del cuadro básico de vacunación jamás había sido tan profunda, al punto que hay vacunas agotadas en el sector privado.",-1,1337751558222561280
Te invitamos a seguir con las medidas preventivas en tu hogar para evitar la propagación del #Covid19.  ⏺️Baño diario.  ⏺️Limpia tu casa.  ⏺️Lava tus manos frecuentemente  ⏺️Usa desinfectante con al menos 70% de alcohol.  #Racco #RaccoCosméticos #SoyRacco #QuédateEnCasa https://t.co/N66VJiUgJ4,1,1250427660057997314
En el vídeo creí q iba a ver donar a @EugenioDerbez para salir adelante de #covid_19mexico yo lo invito a que ponga el ejemplo...,-1,1249552571330486273
"Solo habemos dos ciclistas de mi equipo que nos estamos restringiendo socialmente por el covid19, solo yo acepto que es por el corona, el otro solo pone excusas para no rodar por el equipo, se le reclama mas activamente al que no acepta que esta tomando medidas anticovid19",-1,1333126378510635009
Petrolera mexicana Pemex reporta 83 casos y 7 muertos por COVID-19 en su plantilla https://t.co/FzIlNMe9gJ vía @EnergiaHoy @Pemex,-1,1250756315460313089
"Después del anunció del primer caso de COVID-19 en Latinoamérica el presidente de Costa Rica instruyó extremar medidas que incluían el control de fronteras, detección y tratamiento de posibles casos. #AMLODespierta",-1,1240754392451538944
@Claudiashein @lopezobrador_ Y cuándo reconocen su fracaso en el manejo de la PANDEMIA de Covid-19?,-1,1301866118768926721
Avala el diputado local @JUANPABLOKURI lucha del gobernador vs la Covid y la delincuencia https://t.co/6DPKDda5Zv,1,1263926578284761089
"Al 6 de agosto de 2020 hay 462,690 casos confirmados y 87,973 sospechosos de #COVID19. Se han registrado 506,252 negativos, 50,517 defunciones confirmadas y 308,848 personas recuperadas. https://t.co/Ql0M206xOm",-1,1291541009332142081
"@Vivianolala @HLGatell Falso d toda falsedad! Los argumentos d ésta afectadita no son objetivos  el Dr. @HLGatell Epidemiologo e Infectologo egresado del John Hopkings d Baltimore, y miembro d la OMS es un #GatellLujodeExperto Désde enero, ha venido previniendo, planeando y organizando el Covid19 #4T",-1,1313737593255858177
"Como los niños no votan, esos no importan!!  Recorte pega a comida y vacuna para niños https://t.co/p0lguKrzIV vía @El_Universal_Mx",-1,1279790657922576385
"@ea_puerto Hasta el momento en el país 100 🔥 esta en su casa pues aunque sea gente de EPN, lo salvó AMLO. la guerra contra el narco es claro que no tiene salida a nivel FEDERAL, la GN no atrapa un ladrón de celulares, hay más masacres que nunca y muertos por COVID.",-1,1330708648620924934
"En Jalisco. Dic. 06/2020, domingo.  Llega a 4,974*** el número de defunciones (33 nuevas defunciones) por #COVID_19, sube a 119,578 casos confirmados (882 más que ayer), hay 19,096  casos sospechosos. https://t.co/B7nT1C8nGY",-1,1335777265829875717
"NBA: El mexicano Juan Toscano de los Warriors de Golden State, viajo a Denver con la playera de Tigres UANL de la Liga MX. El juego del viernes ante Phoenix fue pospuesto tras un rastreo de casos positivos de Covid-19 en el equipo de Arizona. https://t.co/3FF60N2Lgz",-1,1351123373733142536
"En la mañanera de hoy, el presidente informó que todos los martes le hacen la prueba del Covid. Privilegio que no se le da a los mexicanos que trabajan en actidades esenciales y trabajadores que se incorporan a salvar la economía. Hay mexicanos que tienen que pagar su prueba!",-1,1318223761188020225
Quiero besar un chingo de gente sin que me de COVID,1,1345746397002395653
Ⓜ️Tú si puedes #QuedateEnCasa ellos tienen que trabajar y arriesgar su salud. Trabajadores del panteón @MZaachila realizan entierro de persona fallecida por #Covid_19 en esa población Edil @BretonCastulo llamó a ciudadanos a atender llamado de @alejandromurat #YoMeGuardoPorOaxaca https://t.co/EkuYNJRXaI,-1,1269731756556447744
@AlcaldiaMHmx  buenos días! Me pueden informar si hoy abren los kioskos de pruebas COVID ubicados en parque cañitas y la explanada de la alcaldía? Gracias !,0,1371463411620483074
@literalmexico @lopezobrador_ Porque esas pendejadas si le preocupan y cosas importantes como el covid 19 ni caso le hase?,-1,1306765901807710209
Y por eso sigue la CONTAGIADERA del Covid ... Pregones 🧐 y obviamente pone el ejemplo 👋👋👋👋 bien Dr. Hugo López-Gatell aah  es que ya tiene el privilegio de la vacuna pues..🤷 https://t.co/gH4bkBskkq,-1,1346177037652865024
Más información aquí:👇🇱🇷🏦❌ https://t.co/68Oi2Af9A3🇱🇷/ @washingtondc #WashingtonDC #Washington #WashingtonDCProtest #protest #LatinosforBiden #Latinos4Trump #CongressIsBroken #ElectionIntegrity #JoeBiden #EGOLAND #7deEnero @lopezobrador_ #Mexico @VP #Capitol #COVID19 #Covid_19 https://t.co/SLHmB8nLTv,0,1347157626753265665
Excelente #iniciativa para poner teléfonos al alcance y enfrentar la violencia que seguramente no se detiene por el #Covid_19  pero que también se debe de enfrentar y combatir #Online 📲👍 https://t.co/ZmgQOSoZy6,1,1254199068974174208
Tendremos qué aprender a vivir con él #Covid_19,0,1262444292808769542
@GTorreAmione Dr. una fuente confiable que me pueda recomendar  para obtener información sobre sugerencias de cómo vestir en el lugar de trabajo y disminuir el riesgo de contagio por Covid? Gracias de antemano.,0,1289059769286787072
"Muero por unas buenas carnitas, pero sin covid",1,1348117885957394440
"En lo que va de la pandemia van 9 fallecimientos por COVID-19 en #Matamoros, 8 muertes por la misma enfermedad en… https://t.co/tLNLeLyKTu",-1,1271966089824677889
Covid-19 en CDMX: ¿Cuáles son las alcaldías con mayor tasa de contagio? https://t.co/C3rzNNe15C,-1,1265743410876514306
PRECAUCIÓN: autoridades sanitarias confirman que adultos mayores de 60 años son los más propensos a contagiar información falsa sobre el Covid-19 vía Whatsapp… https://t.co/hOVFvZLF7d,-1,1240412273602109440
"Acusa diputado que Sheinbaum “burló” al Congreso local en materia de recursos públicos: El diputado local, Federico Döring expresó que “La jefa del Ejecutivo manipuló la emergencia por Covid, para reducir el gasto arbitraria y… https://t.co/LB9Q2gibFp (vía ElUniversal) https://t.co/uuW6yYVd7p",-1,1323426053986131968
Se han encontrado casos COVID-19 en intentos de cruce en frontera México-EU: Embajada https://t.co/MWBsjmqbEy,-1,1291564813764702208
"Ella muy #Fitness, #Diet en esta Semana Santa y cuarentena...  #SemanaSantaEnLaAzotea #Covid19 #Coronavirus #ThisShitIsReal en Arandas, Jalisco https://t.co/3avfwkHspr",-1,1248692602796486657
Exigimos una vacunación igualitaria 💉💊🩸💉💉💉🩸💉💊💊💊💉🩸 #QueremosVacunasYa https://t.co/NlxqtxdmIe,0,1360381115350081540
"emergencias diarias de sobrevivir a esa crisis, sea cual sea, y tiende a confiar demasiado en los que están en el poder. Quitamos un poco los ojos de la pelota en momentos de crisis. #Covid19 #TerapiaDelShock #CoronaVirus #DoctrinaDelShock",-1,1240509212758880259
"Aquí un ejemplo de cómo evitar la propagación de las fake news.  Verificar la información directamente con la fuente, quién lo publica y la credibilidad que tienen.  #Coronavirusmexico #CoronavirusMx #Covid_19mx #COVID19mexico #COVID2019mx #YoMeQuedoEnCasa https://t.co/WAH9locajY",0,1239272390519066626
Que de plano si les vale pitote el covid?,0,1307892202152976386
"#COVID19🔴| (5/5) @ATTMx y @Unefon llama al *611 o vía web.  🔸Son 3000 minutos para AT&amp;T Unidos Prepago y Unefon Flex, para 14 días.  🔸Para AT&amp;T Más y la oferta de Unefon serán 100 minutos para 30 días. Ambos con 150 SMS.  #87Punto3 | https://t.co/O3UTWUCgtm 📻🚩",0,1247403913197899777
"⚠️⚠️ #Xonacatlán En el municipio de Xonacatlán el número de casos de #COVID19 es de 148 y las defunciones aumentaron a 32 ⚠️⚠️  Del totql 10 están activos, 67 recuperados y 53 sospechosos de acuerdo con @SSalud_mx  Consulta el mapa en: https://t.co/wddDKil0j1  #QuedateEnCasa https://t.co/czM1gOcy0f",-1,1278130880947634177
Cuenta con todo el respaldo Gobernador @EnriqueAlfaroR en la implementación de las medidas que sean necesarias para apoyar la salud y la economía de las y los jaliscienses ante la contingencia que vivimos causada por el #covid_19. https://t.co/aYmmtcd9lp,1,1240827183419064320
"Esta tarde, croquistas de nuestra coordinación 10, dirigida por José Poot Ché, participaron en la conferencia virtual ""Salud mental y prevención de adicciones en tiempos de COVID-19"", impartida por @CIJ_Adicciones y @CrocCancun. https://t.co/QbVSIYl4br",1,1288268515519148032
"Sean pacientes, la fiesta COVID-19 empezará pronto... https://t.co/m0IlYcs7DQ",-1,1312496754135195649
Alcalde de #Querétaro da positivo en #Covid19. https://t.co/XRtCnX9pc0,-1,1271605735227453440
Algo no concuerda  Si se tienen  el registro de 10 mil 794 nuevos contagios de #COVID19 en un solo día en #Mexico la peor cifra en toda esta pandemia  Cómo se puede hablar que las cosas han mejorado ??  Entonces ...alguien miente,-1,1331569360658436096
Cuídese mucho Señor Presidente #Covid_19 #AMLOLujoDePresidente https://t.co/7BzjUShu8C,1,1353512052304842752
"#covid_19 #quedateencasa en Mexico City, Mexico https://t.co/WMhx9gmeMo",1,1244802321399365634
En 2020 implementamos un micrositio para que la ciudadanía pueda conocer información de interés sobre el #COVID19. Ingresa y consulta las más de 600 solicitudes respondidas y haz tuya la información. #Quierosaber   https://t.co/ZjK1YlCAmp https://t.co/ZC6CVBaDhq,1,1369654558549491713
Pero luego andan llorando por qué el pinche covid mata a sus familiares! https://t.co/ckzeR4TWNs,-1,1290119687078985728
Hoy tocó gorditos y bonitos para junta en oficina con gobierno y voy de regreso con mi kit covid por la Ibero 🥰 @ IBERO Puebla https://t.co/MaM8Hs3Sq4,1,1318599465058566146
"Mi papel en el chat con mis tías es decir ""Buenos días"" y preguntar una vez a la semana ""¿ya les hablaron para la vacuna? """,0,1365788951575937024
Si no le tuvieron miedo y no le tiene miedo al #vih y sabiendo como cuidarse no lo hacen entonces en verdad pensaron que el cierre de comercios 9 y #10demayo iba a evitar salieran? Esta gente le vale madre el #Covid_19,-1,1258514205054889986
"Felicidades a #GrupoMadrugadores #LosCabos, #BCS #mexico por esta #campaña de #prevención, comprometida y responsable. #embajadoresdelaSalud #cuidate #semáforoamarillo #covid19 #coronavirus #usaCubrebocas #sanadistancia  #Ánimo !!! https://t.co/PVtX2LK0aT",0,1326182955224494082
"Dos enfermeros, Alan y Nayeli los primeros en ser vacunados contra el COVID-19 en el Hospital General de #Cozumel #FuerzaCozumel https://t.co/d3JMcI6wfn",1,1349386615744057346
Aquí un claro ejemplo de que a la mayoría de la sociedad no le importa el esfuerzo que estamos haciendo tratando de combatir la pandemia vs #Covid19 #SerieDelCaribe2021 #Mazatlán 😠 https://t.co/8N2pbEQI7M,-1,1356355616059617287
"Después de que superemos la pandemia de #COVID-19, en México tendremos que hacer replanteamientos de fondo y darle el alto el valor a la salud y las re distribuciones al gasto que debe hacer el gobierno, sobre temas como financiamiento a partidos, apunta @rmartinmar https://t.co/uMcKwwTcKY",1,1246475012892024832
Sincero sentimiento de culpa. Covid https://t.co/XT2dDFbhM9,-1,1279041907469873152
"#editorial Lozoya, la vacuna política contra el coronavirus - En tres patadas (DIEGO PETERSEN) https://t.co/8qrQH2tZFl",-1,1294792243388325888
"@MeTooUDG @LeonEconomista @MovCiudadanoJal Pero bueno, ustedes están repitiendo esa IMPRUDENCIA que cometieron varias mactiistas españolas, en España ¿Y que crees? Aquí en México, el COVID-19 está en todo su esplendor, no se ha aplanado. Nos vemos en dos semanas y me dicen cómo les fueron, MeToo Grillas de a Peso.",-1,1270887048107393025
